"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_1","area_sentinel_id_10","area_sentinel_id_12","area_sentinel_id_13","area_sentinel_id_14","area_sentinel_id_15","area_sentinel_id_16","area_sentinel_id_17","area_sentinel_id_18","area_sentinel_id_19","area_sentinel_id_2","area_sentinel_id_20","area_sentinel_id_21","area_sentinel_id_3","area_sentinel_id_4","area_sentinel_id_7","area_sentinel_id_9"
"2",7.5,"P","3",259.535858154297,34.440725,1.677,"2",78423.9259994511,433296.026416493,0,0,1892.09086993748,5566.66666666667,66038.7365962262,0,125537.21369754,0,114503.0669043,301191.205994195,293857.033510195,33.3333333333333,75578.2195962345,933.333333333333,0
"1",11.2,"P","3",338.440673828125,53.33288,2.451,"1",0,488474.424443598,0,0,11366.6666666667,6333.33333333333,16166.6666666667,0,4387.17697833975,0,81054.1618560751,108614.987325977,4933.33333333333,0,133819.25436386,0,0
"1",9.9,"P","2",108.27254486084,92.8125,0.774,"1",364015.20351872,485506.902886626,308033.229445776,32070.8782891432,0,78585.373821008,33.3333333333333,0,166.666666666667,0,87599.2101539278,110014.86224366,100,500363.686097642,40914.4703504796,108177.007314749,0
"2",3.4,"P","3",172.53742980957,31.26994,1.935,"1",70739.558920274,150229.519564585,0,0,9100.01544120411,0,80881.4492116973,0,12833.3333333333,0,50478.0283199138,354070.79086046,32653.7980979114,0,46206.1387457984,33.3333333333333,0
"2",14,"P","2",194.167190551758,19.74599,2.666,"2",149230.293440547,243760.650795989,0,0,25795.5625000177,0,106612.295014461,16581.5301566307,240805.500266521,0,134914.877422172,81648.088623723,157925.670187498,100,44079.224093337,133.333333333333,9766.66666666667
"2",1.1,"P","3",282.086761474609,19.74599,2.666,"2",14700.4022228143,64360.8175708574,0,0,2266.66666666667,33.3333333333333,107058.227014972,0,403174.875802077,0,125054.422239338,577036.801011344,602110.286021979,133.333333333333,83338.8645784464,0,4455.87037944157
"2",2,"P","2",30.4902858734131,50.058831,1.935,"2",1168923.46111635,174895.056657288,188058.199622141,2400,533.333333333333,66.6666666666667,3825.05673157672,0,433.333333333333,0,189009.667371796,209339.008383316,7833.33333333333,36325.5423711923,53034.3435692911,97334.2233853142,5300
"1",63,"P","3",115.099090576172,47.8438,1.548,"2",203927.951672501,690486.860590348,378.273418545723,1792.18822950497,8709.91865694523,7341.63168666419,298088.940329322,0,30499.8368142794,0,50258.2169682808,20717.7341885244,182373.575153892,0,39033.3333333333,2066.66666666667,5419.0232835322
"2",9.45,"P","2",142.216827392578,82.22503,0.258,"1",349290.557749018,429123.473217243,148610.832411068,0,466.666666666667,8066.66666666667,160101.844354409,0,57777.1412143775,0,91083.4650861449,283381.377501048,33.3333333333333,25083.1915370771,53372.4785188523,28184.1017014366,0
"1",76.5,"P","2",59.3181228637695,80.59533,1.376,"1",10269.3201243877,722990.818858942,0,213005.869829787,0,12600,5881.53128443907,0,1066.66666666667,0,22362.7284420033,81567.4553850976,33.3333333333333,812804.138885791,29560.5496907607,7900,0
"2",15.5,"P","3",207.971954345703,60.47505,1.548,"2",121275.917146273,279340.888740787,70618.6147603032,0,0,0,159443.426863939,1058.5433781147,55888.4057501021,0,405222.375143552,51931.13002566,284785.45501021,7471.19396201645,63953.6772534765,0,18342.8784923395
"2",5.1,"P","2",61.8546333312988,39.97351,2.838,"2",709680.051102278,248008.921911785,726249.060477577,2608.26852917671,0,0,97310.6508476592,0,0,0,414305.332965169,3055.84003329277,0,224391.931008572,3875.28182926277,8600,9645.25455509623
"1",37,"K/Ka","2",222.576248168945,30.2938,1.032,"1",27496.3102675606,11586.2366588883,34447.9523202637,0,100,3233.33333333333,7559.22193852603,0,4593.93112167794,0,30445.3988425434,128134.936245998,233.333333333333,0,121292.224782183,0,11149.3528916811
"1",5,"P","2",14.7947196960449,92.8125,1.376,"1",0,81295.8762653482,40.2755469277812,25166.6666666667,1600,5381.96566700935,782286.54890685,0,533.333333333333,0,0,301932.330216054,3500,41169.1353380661,297.761328355409,18548.5657175382,100
"1",4.24,"P","2",42.6043434143066,12.9465,4.171,"2",1127015.74221273,318050.302578982,278482.622393923,131585.154096037,27386.9434907299,0,0,0,0,0,284753.913949995,70314.9670591306,0,101736.202082615,47390.2574774499,136861.045150441,48483.8847868377
"2",24,"P","2",87.5689926147461,86.601589,0.9718,"1",0,1852.87458679328,10278.612083296,26572.8375407852,0,0,4861.48343546471,0,0,0,62600.3052889194,42682.7218375634,0,951226.37998607,2433.33333333333,17057.0196080332,0
"2",13,"P","2",127.099800109863,55.67504,1.032,"2",720069.433731981,850596.941624754,556492.944186371,0,666.666666666667,2900,14943.8603305258,0,2013.97338807583,0,14447.8436396515,173514.92338685,0,2233.33333333333,0,14538.4174694618,27875.3256228435
"2",5,"P","2",36.3680725097656,31.9438,1.505,"1",295988.926568672,0,381992.13342312,0,0,0,0,0,100,0,56208.9902683627,98539.0338315628,0,12389.2257432143,386236.770445692,1916.72813323949,0
"1",4,"P","2",99.5315856933594,87.435955,0.774,"1",0,253016.124780432,0,315637.448156549,0,0,3900,0,433.333333333333,0,1666.66666666667,134807.022892932,200,568512.607815902,5466.66666666667,18566.6666666667,12724.5600146174
"2",9.8,"P","2",135.386657714844,16.80542,1.634,"3",187155.106674773,157993.787863335,110407.785962816,0,64281.2755584154,22412.6028612256,221646.259234945,0,23931.3018668831,0,254735.129707942,91306.7344858568,80228.9976418018,16733.3333333333,94405.4111544741,200,19133.3333333333
"2",10.8,"P","3",106.18236541748,17.11544,1.548,"3",404234.000217901,1537027.22654444,0,2733.33333333333,10233.3333333333,168324.778437576,255048.657479822,0,17514.3824121139,0,151305.344849552,5907.17357844114,159796.89713525,100,31306.9740382004,0,85802.0943934059
"2",7.3,"P","2",21.09299659729,84.023475,1.29,"1",0,228847.94964934,5075.95658699671,249668.53654442,0,3466.66666666667,7866.66666666667,0,833.333333333333,0,1406.82331873104,96082.5155133381,0,648773.870076334,0,7266.66666666667,135683.744984479
"2",4.9,"P","2",86.5361862182617,54.87505,1.806,"2",37638.9852768392,0,7821.6479732883,1339.67929140975,0,9475.96963994001,0,0,33.4113288437948,0,28052.2398383274,32932.9457303354,0,127188.974726134,86600.7820654078,6304.46868091822,0
"2",23.2,"P","3",103.296226501465,36.53135,1.548,"2",13700,220212.521981547,12633.3333333333,0,12871.5614919861,6566.66666666667,59517.1015016502,0,3366.66666666667,0,40374.2125126223,85871.1603209144,19684.3922644621,900,55700.3826012358,1335.0763934354,13466.6666666667
"1",4.34,"P","2",56.8158645629883,12.9465,4.171,"2",979866.166112539,386978.474123113,424780.30039057,9723.61718205114,0,0,6066.66666666667,0,466.666666666667,0,749137.791646976,80304.123354936,0,11.3694013406833,67319.9809566606,16941.7925268412,17565.5337517344
"2",8.9,"P","2",123.617820739746,92.8125,1.376,"1",43336.8528288527,3281.85856839021,113093.493400144,33.3333333333333,3733.18353692691,466.666666666667,21206.3849613497,0,1800,0,180283.551509035,204137.262704487,33.3333333333333,887307.04997923,19800,25010.347683231,170222.10528531
"2",19,"P","2",239.241073608398,16.80542,1.634,"3",56602.4397220075,55094.1030913484,19158.6178493686,0,0,0,11455.1725710907,0,5425.53614678715,0,68561.1384254963,21338.9418760838,47017.3919487686,0,23533.6037847058,0,0
"2",2.92,"P","3",260.107116699219,53.33288,2.451,"1",74067.7035793934,156597.970871375,51811.1469690998,200,133.333333333333,17233.3333333333,5133.33333333333,0,59606.2200101798,0,170317.739241334,174828.48016811,28633.3333333333,233.333333333333,161045.91438716,100,18533.3333333333
"2",0.9,"K","1",196.228179931641,15.8843,2.666,"2",73295.2602058893,372666.613179982,0,0,67068.0957690735,2990.99453886156,76439.2282759422,354517.203286721,95636.2942230383,0,2451.60708740974,102135.892526813,212347.323200132,9500,26286.352991468,266.666666666667,16203.7166761157
"1",7,"P","3",218.032791137695,72.193776,2.1328,"1",0,6222.5772434962,166.666666666667,0,0,0,6266.66666666667,0,137395.274320324,0,0,267500.833847602,32973.3502465358,33.3333333333333,0,0,0
"1",6.3,"P","2",60.7616195678711,71.831295,2.279,"2",592706.261902858,381594.177781942,278058.923279238,91392.8930776077,20800,7066.66666666667,11561.8479020583,0,1066.66666666667,0,1012.80067626697,202950.009194829,233.333333333333,4935.00628719727,5671.74112481686,41234.3816905127,218880.240528679
"2",14.2,"P","3",179.042190551758,15.8843,2.666,"2",55054.0405189618,619735.162525372,0,0,17732.2480950878,48530.6091186752,1019761.19176545,0,66.6666666666667,0,74349.334995564,9729.49396371841,55933.392621214,0,10932.6569298903,0,4200
"2",15,"P","2",102.242851257324,70.33129,0.946,"1",899184.126579938,158542.1812846,406037.192330377,100,370982.164990516,10567.994736135,72705.3353725836,0,66.6666666666667,0,468159.097986218,80709.4591978676,0,3333.33333333333,22989.0019265472,3733.33333333333,210228.012826814
"2",4.4,"P","3",212.519256591797,34.440725,1.677,"2",147265.155014624,764460.322080924,0,0,0,41300,77322.6239340021,0,45908.8711972125,0,64566.6666666667,58956.3640179248,151892.262609686,133.333333333333,55591.6078151475,833.333333333333,233.333333333333
"2",2,"P","2",35.3299942016602,31.157885,3.225,"3",666201.442092182,35617.0837765637,41903.8527164453,2366.80718186156,71517.8362564631,1602.36484669925,16886.1601440653,0,6292.67857302136,0,371056.757472581,197708.899050506,407.848267629743,14011.7034702513,52520.2131575847,41131.3100265805,76668.9433830851
"2",1,"P","2",249.981796264648,19.74599,2.666,"2",25441.6716902672,96573.5234750318,10100,0,33.3333333333333,4666.66666666667,248480.670630792,1978.45318450903,398002.548020269,0,80685.0606375257,706119.814762644,806263.993222366,14398.4989434481,94928.0493194276,1166.66666666667,17466.6666666667
"2",7,"K/Ka","1",105.371604919434,22.5938,2.3822,"1",106522.284224647,10827.5137744534,333.333333333333,0,24229.6741575003,0,11700,79577.5402172944,12353.1728461385,0,212923.933566237,203149.828968376,24163.8895850629,0,102152.045670309,0,46305.0615126267
"2",2.55,"P","2",14.1240310668945,14.21438,3.44,"2",227440.976439785,275289.777705693,274720.307131607,6500,44000,66640.5723645003,25100,0,5674.96882236252,0,549558.109031637,243941.639503061,25400,59266.6666666667,35520.243452893,433.333333333333,11069.6410952912
"2",4,"P","3",155.766036987305,21.240625,2.709,"2",132365.06630886,114970.866907821,231240.164480774,0,35407.8905233046,13623.9636119766,71433.3333333333,0,11248.707099969,0,214271.877075594,94216.5591802385,17567.1763596125,0,518758.282441987,7563.0494130527,11583.3840587875
"1",34.5,"K/Ka","2",165.026626586914,13.6537,2.279,"1",138892.366471416,245298.556420047,7066.44322417366,0,0,22100.9628004938,118101.089557156,0,125802.836468527,0,175546.424714153,345640.162931086,107621.88776352,31588.207133611,154483.201988655,6800,6964.90543579372
"1",3.94,"P","2",62.6840515136719,92.8125,3.698,"1",463254.87258002,1065063.27005814,73820.1594784929,110385.358726101,31705.4138101405,0,17458.9262514065,0,133.333333333333,0,0,72966.8274855396,0,118726.829319517,87102.3613024503,172704.224235103,8327.03463255117
"1",7.1,"P","3",125.390426635742,26.55632,1.72,"1",66509.4617315878,477699.920822038,0,3832.56893133124,3266.66666666667,6633.33333333333,146721.490364424,30069.5168588602,48743.8496400602,0,36628.2576789512,75850.0242522297,179585.097551759,0,20356.6225572106,0,7466.66666666667
"1",18,"P","2",43.5550308227539,72.13755,0.946,"1",286292.750742256,880320.568810023,413054.29410841,12266.6666666667,0,0,42533.3333333333,0,3733.33333333333,0,428904.412516441,145245.063417808,266.666666666667,502670.622244082,228610.07357173,66.6666666666667,2310.98787418256
"2",20.3,"P","3",189.679244995117,60.47505,1.548,"2",149104.674385456,944265.043213916,62160.9459335295,0,8051.98115259409,0,569451.209943462,0,66.6666666666667,0,594387.506881582,75499.869175071,178826.838837587,0,45063.0711031069,7800,2633.33333333333
"2",12,"P","2",186.095809936523,17.36972,1.978,"3",244565.200045472,238278.169136906,58493.1456887396,0,15965.7295494685,11800,244665.50599706,997.753610958656,79792.120827151,0,323032.444172879,132887.846061774,300445.342095601,5266.66666666667,42682.2854420791,0,1933.33333333333
"2",4.1,"P","3",192.673751831055,26.55632,1.72,"1",205274.008321672,601846.550161177,32126.7657215856,24667.608888944,0,20155.2193636424,211025.674492619,0,30146.5536554654,0,104315.846085395,49887.6105546951,121856.772677645,1033.33333333333,79552.9712332204,8535.90412549675,42533.3333333333
"1",11,"P","2",136.560638427734,92.8125,0.8686,"1",136280.822841675,345010.519299246,0,6034.21874791384,188351.679022209,655474.973846683,180242.209312829,0,3815.62618290385,0,96454.1240883234,169319.571497755,33.3333333333333,205438.097015159,33411.4732766369,53680.7145898541,85576.8472296496
"1",15,"P","2",140.284896850586,92.8125,1.72,"1",6729.96348881473,295676.609613681,0,0,3466.66666666667,20950.4111453425,134534.882837534,0,82042.2014141688,0,7245.18997196574,634325.027641237,1966.66666666667,233.333333333333,13914.4167479749,12845.1644639795,0
"2",55.54,"K/Ka","2",56.9850578308105,22.5001,10.32,"1",332471.56219329,77752.7647465545,135001.258902479,0,0,0,118066.666666667,0,766.666666666667,0,272222.822472648,74496.5486985631,0,184591.486057182,159514.596128325,34510.2599827418,1866.66666666667
"2",19,"P","2",125.062057495117,50.95007,0.688,"1",361784.937367205,408888.197471031,147655.43863727,5578.20829282088,27996.078341951,166.666666666667,57030.7055421484,0,8933.33333333333,0,58597.2211379092,260101.949079151,2200,3300,20633.3333333333,10961.8097940072,11757.637573051
"2",6.3,"P","3",318.064910888672,42.66258,1.634,"2",0,69115.5415593076,0,0,283.278712630272,0,114470.974963838,0,1194814.18101766,195541.148544724,5833.33333333333,182234.856177257,56451.9363313603,0,0,0,3466.66666666667
"2",6,"K","2",16.736759185791,15.8843,2.58,"2",776042.40932894,514437.035612519,328348.826887156,4402.05296662947,212631.302813992,5818.31712904192,233.333333333333,0,133.333333333333,0,141551.262170167,116890.503305864,0,59960.8466135183,232118.108531964,5533.33333333333,98666.9554656609
"2",8.5,"K","2",63.7391738891602,15.474275,1.419,"2",248020.16953075,173376.292273376,28387.525256308,6370.21540639301,162877.003961322,36450.1606167411,1629.61336001754,0,68382.703290383,0,319837.386457784,283421.963194339,113428.589684508,0,40565.5999816954,0,14096.5946786106
"2",2.2,"K","1",207.380920410156,27.492265,1.548,"2",20216.8724206587,50598.8262081519,299.912772576014,0,0,0,11495.2442243074,265532.93405876,194050.982515611,0,17003.0288741613,264928.844992314,311175.39781889,0,18633.3333333333,0,212.056054671605
"2",5,"P","3",14.8157510757446,31.9438,1.505,"1",350407.03209669,611.319651726323,79362.6082069151,5105.31284448225,116600.425838376,0,5956.79261176847,0,10931.7385879656,0,391551.993092213,193156.387999366,5414.99001212651,81538.9225940082,58069.3437715197,15767.8905391445,20235.2893267215
"2",17.75,"P","2",127.651084899902,92.8125,1.0664,"1",11388.9452546846,41973.1698369619,154005.161540455,0,0,0,174945.832730995,0,12700,0,218974.836022512,38962.5660657184,171218.038516908,212121.883540366,81990.5774934644,7733.33333333333,21100
"1",16.55,"P","2",93.9374313354492,77.0938,0.774,"1",0,25348.5327028876,0,118855.116390251,0,0,19100,0,0,0,0,8839.35984994265,0,244032.174924989,9333.33333333333,12700,0
"2",5.12,"P","3",63.5804557800293,60.40002,2.15,"2",1029028.08059507,186625.551748283,329541.819978276,30331.1598590747,188582.57386945,0,4700,0,166.666666666667,0,439072.219672778,29763.2893055677,0,119577.849223435,40308.8164464415,33738.985168996,57976.0188866251
"1",15.15,"P","2",96.0247344970703,92.8125,0.8686,"1",0,20753.3577985363,0,0,0,0,0,0,9872.50535289446,0,0,63033.7975832381,0,0,0,0,0
"2",7,"P","1",53.3418083190918,86.601589,0.9718,"1",0,46355.1813415353,0,26873.4918516789,0,0,166.666666666667,0,1166.66666666667,0,33.3333333333333,188544.416785566,133.333333333333,19434.7798451184,0,0,15833.3333333333
"2",4,"P","2",20.3658771514893,14.4927,1.72,"2",472676.225214684,10212.4365586632,71277.9802925722,66845.124643858,82193.1134082607,3434.59864415927,58775.8885306589,0,3129.75225051244,0,73528.7012975884,112847.540688197,8133.33333333333,12795.9261861009,39084.7875951771,1745.85398132137,104043.528750663
"1",24,"P","2",154.202011108398,92.8125,2.322,"1",0,1017895.08171755,0,0,0,0,69511.5161730597,0,4140.66818455855,0,0,250401.990734745,33.3333333333333,402660.872709671,5533.33333333333,0,33.3333333333333
"2",16.68,"P","2",136.303405761719,81.0938,0.774,"1",0,608267.63700648,0,0,87006.0617935902,83930.39337735,21569.9000071036,0,10409.71818765,0,68255.085093026,135422.771598298,157729.059516927,172622.182868066,37993.8169267649,0,0
"2",70,"K","2",96.1124877929688,22.5938,2.236,"1",237289.522388104,61683.9145964594,0,0,114747.56926341,3500,27777.9428657144,0,1066.66666666667,0,30245.2147531634,65652.9732618481,2425.17533513407,0,11919.9086734094,0,0
"1",27.5,"P","3",210.257629394531,19.74599,2.666,"2",318852.456279151,957910.119828957,170.211791495482,0,15600,2515.01703013976,40402.0203760835,0,87494.6641133538,0,80485.5392822375,145891.803855599,192471.945061383,0,53202.0919990042,23155.2241365115,33.3333333333333
"1",26,"P","2",72.8671340942383,72.978175,1.376,"1",131433.333333333,134573.988670957,0,4479.25010102723,0,0,21307.3598188372,0,2033.33333333333,0,28242.4912578756,184273.551179907,833.333333333333,768455.214773533,83814.2821840942,9020.12329908709,66.6666666666667
"1",21,"P","3",170.222259521484,27.58132,3.354,"1",224222.565589929,757214.897933396,21558.1817829516,3297.0305711031,23574.3768957288,0,23159.0954766919,0,33456.038964208,0,127336.69004462,156385.25658636,201358.884311373,210.745433236783,57845.0253973405,18933.3333333333,0
"1",7.6,"P","3",95.5752334594727,42.84071,1.548,"2",58.4410001834234,29255.7357983217,0,0,16626.3573825359,1233.33333333333,7773.91863130033,0,35036.7698648789,0,235.255659123262,227789.820032363,174450.050844066,0,1084.59154453982,0,33.3333333333333
"2",14.5,"P","2",214.744049072266,16.80542,1.634,"3",172416.294220154,90061.4887518343,176694.25875273,9376.95750241207,42477.7619259085,179587.837785768,162905.773130105,0,5600,0,524605.392597537,54459.6789617091,78878.8574534624,0,57950.8930624667,0,12866.6666666667
"2",14.65,"P","2",136.107315063477,92.8125,1.0664,"1",147835.337165433,124423.461141077,44782.0091489741,0,28300,0,47662.4034158963,0,46390.4460806244,0,77619.5078365282,66128.0282703694,49961.9608279822,11820.8552578813,85110.6427245356,33.3333333333333,0
