"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_10","area_sentinel_id_7","area_sentinel_id_9"
"1",9,"P","2",20.8377552032471,73.82815,0.946,"1",43358.1868737602,64552.5969749666,18300
"1",3.5,"P","3",336.472778320312,53.33288,2.451,"1",591439.93227814,733.333333333333,14816.6536034395
"1",26,"P","2",41.0848999023438,12.9465,1.548,"1",146791.769088455,7000,33.3333333333333
"1",5,"P","2",212.212677001953,66.5625,0.989,"2",86861.1121188849,0,0
"1",7,"P","2",64.4324111938477,71.831295,2.279,"2",243894.061922918,25838.7503017196,17123.3428742999
"1",70,"P","2",179.599395751953,19.74599,2.666,"2",682349.799728242,0,0
"1",52.5,"P","2",208.318984985352,13.00061,0.989,"1",47024.0842200449,7533.33333333333,30808.1210455974
"1",10,"P","2",226.18717956543,66.5625,0.989,"2",264068.640434727,66.6666666666667,0
"1",8.15,"P","2",82.1882095336914,92.8125,0.946,"1",0,0,0
"1",5.37,"P","2",52.6030578613281,12.9465,4.171,"2",487230.368458761,216869.532071253,185303.967423914
"1",7.2,"P","2",97.268913269043,35.59385,1.29,"1",59265.0403613225,0,733.333333333333
"1",16.3,"P","3",191.185470581055,19.74599,2.666,"2",1036248.60603966,0,4009.10774163027
"2",15.7,"P","2",115.335433959961,92.8125,1.118,"1",469442.3236873,18200,47444.9237599462
"1",65,"K","2",76.9523696899414,13.03926,2.15,"2",584425.925216599,4724.92770521591,32527.9866073746
"1",5.5,"P","3",239.220184326172,20.52023,2.064,"1",10306.2396356836,0,2985.69320055346
"1",15,"P","2",107.011291503906,92.8125,0.9288,"1",531218.464496318,4220.06225517641,955.881638266146
"1",21,"P","2",124.564605712891,92.8125,0.9288,"1",0,129705.548610957,0
"1",7,"P","2",58.5584411621094,92.8125,1.376,"1",274411.720458857,54125.5064099561,223994.12678292
"1",4.79,"P","3",213.925491333008,51.88757,4.859,"1",629532.35582427,9400,0
"1",52,"P","2",56.4836387634277,92.8125,0.9288,"1",151037.494319518,87088.1306591288,82100
"1",12.9,"P","3",254.32698059082,54.37193,1.548,"2",538510.611081913,0,44568.9490620377
"1",35,"P","2",59.1440048217773,81.0938,1.376,"1",100,100,133.333333333333
"2",5.44,"P","2",81.3189163208008,92.8125,0.946,"1",141033.333333333,98914.7995221972,0
"1",10.7,"P","3",219.817474365234,40.3407,1.548,"2",485998.479286432,0,0
"1",7,"P","2",107.026123046875,40.306627,1.548,"2",618860.259943145,62.8137268126011,0
"1",14.54,"P","2",169.532577514648,89.7375,0.946,"1",311022.778620415,40707.8919447958,0
"1",7,"P","2",52.7896194458008,92.8125,0.8686,"1",14245.0457645803,8689.09584333499,6466.66666666667
"2",4.5,"P","2",95.7724609375,92.8125,0.774,"1",658260.348786057,256.435076116274,231363.146094691
"1",6,"P","2",129.21337890625,80.59533,1.376,"1",0,64766.6666666667,0
"1",11.5,"K","2",76.2852096557617,32.983565,3.01,"1",182638.45516904,0,166.666666666667
"1",7.4,"P","2",176.93244934082,86.52502,0.774,"1",10935.1018879049,0,2933.33333333333
"1",8.79,"P","2",58.8939590454102,55.59852,3.483,"2",369053.566892299,25393.1039199211,68696.7812048892
"1",7,"P","2",152.684188842773,92.8125,0.5246,"1",836738.124671428,41386.5638125304,0
"1",15.5,"P","2",145.041412353516,92.8125,0.8686,"1",0,300,0
"1",17.5,"K","1",96.3847503662109,14.70918,2.494,"2",188597.886771782,73189.9480304836,9717.89388511097
"1",16,"P","2",196.220291137695,54.37193,1.548,"2",248426.276587606,70.3014279405276,8132.28675325712
"1",21.15,"P","3",296.158447265625,53.33288,2.451,"1",0,0,0
"2",6.9,"P","3",189.110214233398,63.57035,1.419,"1",281380.629463959,0,0
"1",9,"P","2",195.202835083008,92.8125,0.5246,"1",626821.613533247,13764.8342073061,0
"1",26.7,"P","2",204.760864257812,92.8125,0.5246,"1",1604907.46885305,0,0
"1",5.54,"P","2",138.88330078125,92.8125,1.548,"1",33.3333333333333,2866.66666666667,0
"1",20.48,"P","2",110.520317077637,85.78128,1.032,"1",304989.248386335,35629.2494966468,433.333333333333
"1",2.25,"K","2",123.859680175781,65.5313,1.6125,"1",677027.152007029,3233.33333333333,0
"1",35,"K/Ka","2",115.640975952148,12.9465,1.548,"1",15233.3333333333,19298.879913489,27558.8721489068
"1",2.45,"P","3",243.491928100586,51.88757,4.859,"1",67641.6252660681,239.118220408758,0
"1",6.7,"P","3",136.103012084961,19.74599,2.666,"2",726355.773489147,33.3333333333333,3887.66054487981
"1",9,"P","3",267.220642089844,23.25005,2.3822,"1",55908.6057272968,0,0
"2",8,"P","2",143.106948852539,92.8125,0.8686,"1",829728.688078772,0,0
"1",6.56,"P","2",117.634635925293,72.978175,1.376,"1",28446.364013028,49300,84189.3110619703
"1",8.5,"P","2",234.386154174805,72.193776,2.1328,"1",41466.6666666667,0,0
"1",5.5,"P","2",33.8335800170898,92.8125,1.376,"1",869390.767423212,108459.86758522,39367.7302243615
"1",22,"P","2",120.769752502441,92.8125,0.5246,"1",453535.137906447,17700,566.666666666667
"1",10,"P","2",90.0866394042969,92.8125,0.516,"1",302200,30900,12800
"1",9.5,"P","2",104.396057128906,13.1011,4.902,"2",96266.6666666667,433.333333333333,566.666666666667
"1",11,"P","2",62.055908203125,92.8125,0.774,"1",799869.270258618,96782.822230986,2433.33333333333
"1",5.5,"P","3",204.153717041016,63.57035,1.419,"1",0,0,0
"1",23,"P","2",91.3906784057617,92.8125,0.9288,"1",12402.9325158229,182526.072867348,0
"2",11.4,"P","2",161.79655456543,55.36254,1.634,"2",154596.066162149,816.382947998742,58900
"1",3,"P","2",104.76008605957,92.8125,1.548,"1",475966.389288096,24632.0013341494,8158.54951019088
"1",6.5,"P","2",174.583908081055,13.1011,4.902,"2",467343.792399506,0,0
"1",3.07,"K","1",242.504791259766,72.193776,2.1328,"1",5426.59366048368,100.593445387979,0
"2",4.5,"P","2",94.4891738891602,54.34504,3.053,"1",378862.134897223,14255.3720017274,2533.33333333333
"1",4.34,"P","2",56.8158645629883,12.9465,4.171,"2",386978.474123113,16941.7925268412,17565.5337517344
"1",10,"P","2",122.483749389648,92.8125,1.892,"1",198168.114146881,0,0
"1",9.55,"P","2",107.925811767578,85.78128,1.161,"1",665807.302531645,9171.95394883553,13766.6666666667
"1",15.3,"P","2",206.981872558594,16.80542,1.634,"3",74266.5456671889,1900,8971.78095321481
"1",4,"P","2",66.4895858764648,84.475329,0.3182,"1",2739.77743089199,0,0
"1",12,"P","2",200.325424194336,71.231593,1.548,"1",1743274.22062546,0,0
"1",33.5,"P","2",77.5410842895508,92.8125,0.9288,"1",500193.490540626,16680.8253244497,7208.89463076989
"1",17,"P","2",105.222808837891,55.67504,1.032,"2",34838.4566273947,0,1700
"1",33.81,"P","2",81.3535308837891,92.8125,0.9288,"1",52156.8536506093,23198.0157460396,31722.7159327983
"1",11.5,"P","2",215.604736328125,16.80542,1.634,"3",44671.9190755238,600,11366.6666666667
"1",3.4,"K/Ka","1",223.258010864258,22.5938,2.236,"1",508.393527412166,66.6666666666667,0
"1",19,"K","1",95.2725219726562,15.474275,1.419,"2",721.193958118965,0,0
"1",6.76,"P","2",82.732292175293,72.978175,1.376,"1",235017.862158742,17600,3137.01269152031
"1",4,"K","1",173.989379882812,32.5001,1.548,"3",0,100,800
"1",11,"P","2",107.627265930176,75.38441,0.946,"1",826260.032940747,33.3333333333333,0
"1",5,"K","2",115.027275085449,23.25005,2.3822,"1",341243.131201431,12883.2787630576,72776.9933481342
"1",8,"P","2",120.202926635742,92.8125,1.548,"1",291081.151856678,50529.7176494069,104744.026162425
"2",21,"P","2",98.7336502075195,92.8125,0.8686,"1",362731.880204676,24300.9877758547,5600
"1",19.4,"P","2",112.134651184082,92.8125,0.5246,"1",1007666.55560214,266.666666666667,0
"1",65,"K","1",70.7479553222656,30.332043,1.634,"2",181254.512965929,8800,12540.4525996263
"1",6.87,"P","2",196.823852539062,92.8125,1.247,"1",624973.887861679,4859.03617901107,0
"1",13,"P","2",101.632553100586,92.8125,0.946,"1",0,3566.66666666667,0
"2",1.6,"P","3",211.766906738281,45.000075,4.515,"2",447781.464521568,8433.33333333333,73572.1537916261
"1",2,"P","2",218.292709350586,13.1011,4.902,"2",565881.245093663,6066.66666666667,0
"1",7.6,"P","3",95.5752334594727,42.84071,1.548,"2",29255.7357983217,0,33.3333333333333
"1",15.7,"P","2",160.577545166016,92.8125,0.8686,"1",224796.79032582,2717.73169721322,0
"2",5,"P","2",136.236846923828,45.845405,1.548,"2",587546.956939768,100,31514.6993339683
"1",18.08,"P","2",187.92350769043,92.8125,0.5246,"1",678866.679323781,20478.3064432716,0
"1",14,"P","2",156.421234130859,74.237853,1.548,"1",1250514.02216273,10666.6666666667,0
"1",12,"P","2",125.194618225098,86.95315,1.376,"1",63872.9967025556,18333.3333333333,34763.6217026661
"1",11.1,"P","2",138.368835449219,92.8125,0.9288,"1",592.9451450885,133.330694834391,366.666666666667
"1",16.9,"P","2",207.686325073242,92.8125,2.064,"1",1076309.80801567,33.3333333333333,0
"2",15.2,"P","2",166.778335571289,19.74599,2.666,"2",853343.557237225,0,100
"1",6,"P","2",333.5595703125,25.0138,4.2656,"2",165485.700681477,0,0
"2",21,"P","3",170.222259521484,27.58132,3.354,"1",757214.897933396,18933.3333333333,0
"1",6,"P","3",285.215209960938,53.33288,2.451,"1",545113.702277841,0,25770.3383565376
"1",6.2,"P","3",194.842590332031,45.845405,1.548,"2",479829.891088112,0,4866.66666666667
"2",6.2,"P","2",115.752784729004,92.8125,1.892,"1",845624.018123487,22566.6666666667,0
"2",6,"P","2",164.873107910156,92.8125,0.8686,"1",856400.988025242,4588.82845610303,0
"2",1.9,"P","3",211.284271240234,51.88757,4.859,"1",551339.528610799,66.6666666666667,2366.66666666667
"1",16,"P","2",116.250129699707,92.8125,2.322,"1",471303.907255389,29666.6666666667,33.3333333333333
"1",16,"K/P","2",148.164901733398,32.983565,3.01,"1",271617.281605581,3006.97240843244,10233.3333333333
"1",9.03,"P","2",106.182510375977,75.9813,3.096,"1",10382.9005499681,40272.3149261476,0
"2",8,"P","2",123.46053314209,92.8125,1.247,"1",358100.905298131,66.6666666666667,0
"1",5,"P","2",137.736450195312,15.04934,1.118,"2",296973.313473728,14355.0025916969,700
"1",11,"P","2",168.941268920898,50.058831,1.935,"2",47364.6484383357,2683.93030637963,48436.2210340177
"1",2.3,"K","2",108.231658935547,74.237853,1.548,"1",555201.717933479,67103.5004367418,7266.66666666667
"1",8.8,"P","3",98.3810119628906,26.72737,4.128,"3",448399.453862117,26821.7976542267,46216.6555031009
"1",2.37,"P","2",67.2440338134766,12.9465,4.171,"2",456253.500166584,166658.267353609,333194.919642663
"1",25,"P","2",176.802337646484,92.8125,2.064,"1",248532.614480549,57172.0188358061,0
"1",32,"P","2",85.1490249633789,92.8125,1.118,"1",230417.260016652,26233.3333333333,0
"1",7.2,"P","3",178.884521484375,19.74599,2.666,"2",1211638.27212956,0,0
"1",10,"P","2",116.051658630371,12.9465,1.548,"1",33.3333333333333,0,0
"1",6.5,"P","2",46.2943916320801,92.8125,1.376,"1",311988.736385146,3666.66666666667,4733.33333333333
"2",8.01,"P","2",125.129722595215,15.8843,2.15,"2",522267.430266972,13532.0748701692,15000
"1",29.76,"P","2",69.853630065918,80.59533,1.376,"1",0,0,0
"1",7.5,"P","2",157.140121459961,84.475329,0.3182,"1",0,9633.33333333333,0
"1",22,"P","2",289.878051757812,46.2626,0.559,"1",58338.5117102604,0,0
"1",14.05,"K","1",86.1888656616211,25.081025,1.29,"2",116950.403287927,5623.90217069769,0
"1",33,"P","2",56.4836387634277,92.8125,0.9288,"1",151037.494319518,87088.1306591288,82100
"1",14.1,"P","2",186.115356445312,17.36972,1.978,"3",60575.8697681672,0,0
"2",18,"P","2",118.48046875,84.95315,0.774,"1",235603.032609369,47548.8491380513,86733.3333333333
"1",21,"P","2",209.41943359375,92.8125,0.8686,"1",1741777.07847161,33.3333333333333,0
"1",24.19,"P","2",100.900947570801,80.59533,1.376,"1",9343.88903058106,62366.6666666667,8233.33333333333
"1",50,"P","2",200.600769042969,13.00061,0.989,"1",58300,100,100
"1",2.2,"K","2",142.613998413086,23.51255,1.548,"3",521921.615315795,5416.23442418834,73361.3908169423
"2",11,"P","2",149.237838745117,92.8125,0.8686,"1",483976.974914093,8496.1142718792,100
"1",5.5,"P","2",35.0378341674805,39.16878,1.3416,"2",338671.069553716,0,3700
"1",33.55,"P","2",118.427238464355,92.8125,0.5246,"1",863501.218112609,0,0
"2",7,"P","2",199.339920043945,77.0938,1.032,"1",835411.276589487,2933.33333333333,0
"2",9.9,"P","2",132.216430664062,74.237853,1.548,"1",972691.48128793,4400,29.5836548010508
"1",6.86,"K/Ka","1",230.643203735352,22.5938,2.15,"3",0,0,0
"1",5.8,"P","2",178.349304199219,86.52502,0.774,"1",593.56494757764,0,3645.96411884559
"1",26,"P","2",175.911117553711,89.7375,0.946,"1",445739.442004499,0,0
"1",18,"P","2",75.134635925293,92.8125,1.376,"1",73174.7835781166,12700,0
"1",14.6,"P","2",171.416275024414,16.80542,1.634,"3",270799.752430958,0,0
"1",28,"P","2",189.615219116211,77.0938,2.8638,"1",506918.300984875,0,0
"1",34,"K","1",237.719329833984,38.82663,2.365,"1",34263.7418334115,0,0
"2",21,"P","2",141.002548217773,89.7375,0.946,"1",1282599.05660319,4835.06069707995,0
"1",3,"K","2",150.917221069336,23.51255,1.548,"3",404065.54860473,1866.66666666667,127388.955123941
"1",3,"P","3",263.544708251953,57.517868,5.1686,"2",133400.040307827,38163.7882737753,5033.33333333333
"1",3,"P","3",222.669906616211,50.33758,3.87,"3",444651.771487527,866.99854383866,7745.39261584481
"1",7,"P","2",81.8415985107422,92.8125,1.376,"1",203241.877703524,45236.2762082368,22887.3340117435
"1",4.5,"P","2",19.5625686645508,55.59852,3.483,"2",303525.928723808,92847.8704178046,844.257957672623
"2",8,"P","2",113.450187683105,71.231593,1.548,"1",880471.686183199,0,0
"1",7.5,"K","2",67.5713500976562,20.66434,2.15,"3",174448.410542644,5466.66666666667,66.6666666666667
"1",3,"P","2",147.936996459961,89.7375,0.946,"1",800328.696259477,0,0
"1",6.5,"K","1",298.397613525391,83.689394,1.5652,"1",0,0,0
"1",5.8,"P","3",153.625854492188,23.25005,2.3822,"1",76751.3193178764,0,12827.9281026373
"1",50,"P","1",159.357055664062,21.48792,1.032,"1",413871.943099991,0,14105.3614058842
"1",17,"P","2",179.233734130859,73.937227,2.064,"1",1005597.04004708,3183.41022481521,0
"1",10,"P","2",192.983596801758,92.8125,0.129,"1",461339.670252403,6133.33333333333,0
"1",60.9,"K/P","2",150.909057617188,39.265675,1.677,"2",13689.3485204006,20210.6867966553,23369.9654608965
"1",2,"P","2",116.663734436035,32.983565,3.01,"1",116648.974117062,5666.66666666667,11036.5693942411
"1",76,"K/P","1",158.403961181641,29.48633,1.1352,"1",432518.417283191,9933.33333333333,3584.69314888353
"1",11,"P","2",121.585433959961,54.34504,3.053,"1",17066.6666666667,2265.87411388755,854.687772318721
"1",12.5,"K/Ka","1",103.887985229492,23.51255,1.548,"3",396305.11644038,4466.66666666667,51457.2575706368
"1",0.65,"K/Ka","2",61.4248123168945,22.5938,2.236,"1",47024.2392432175,33.3333333333333,7773.97156864172
"1",21,"K","1",105.334373474121,22.5001,1.47428571428571,"1",0,10960.6751340597,8200
"1",4.3,"P","2",109.402214050293,92.8125,1.376,"1",62442.5077456166,68094.4873779993,0
"1",20,"K","2",70.2844314575195,69.5714428571429,2.21142857142857,"2",66.6666666666667,2000,28610.0717486193
"2",7,"P","2",178.486068725586,89.7375,0.946,"1",810136.46748016,5385.69686648746,0
"1",26,"P","2",22.9335918426514,92.8125,2.408,"1",232465.207928294,4796.08186824868,2133.33333333333
"1",10.2,"K","1",221.17903137207,83.38128,0.387,"1",1132.21891776969,100,66.6666666666667
"1",5,"P","3",189.199920654297,51.88757,4.859,"1",200110.568038367,0,41996.2777295725
"1",6.02,"P","2",63.7075614929199,90.46876,1.118,"1",51418.7460486932,33.3333333333333,35402.3656441811
"1",8.5,"P","2",88.5971832275391,92.8125,2.064,"1",478857.567898882,52921.1765198658,23733.3333333333
"1",6.6,"P","3",190.285049438477,63.57035,1.419,"1",67553.2839754828,0,0
"2",7.92,"P","2",218.662490844727,92.8125,0.5246,"1",481808.582617604,4100,0
"1",34,"P","2",121.925750732422,12.9465,1.548,"1",370970.407727647,60560.5030164666,0
"1",5.8,"P","2",60.640682220459,71.831295,2.279,"2",6433.96101342514,115906.8611977,95702.2254937503
"1",6.1,"P","2",170.999435424805,19.74599,2.666,"2",11291.1577447085,16900,7848.03151588033
"2",4,"P","2",105.371452331543,92.8125,1.548,"1",643276.686759953,123420.950817123,253493.688244603
"1",6.7,"K/Ka","1",74.4796829223633,13.00834,1.634,"2",173156.045092455,0,6433.33333333333
"1",12.12,"P","3",388.062255859375,53.33288,2.451,"1",253172.387332166,0,0
"1",4,"P","2",122.127944946289,12.9465,1.548,"1",9092.61521752924,76.9376197208961,0
"1",40.45,"P","2",79.4297103881836,69.23129,0.946,"1",861932.67241402,498.181842632281,0
"1",4,"P","2",102.173896789551,65.5313,2.58,"1",59182.2567209466,5000,22700
"1",35,"K","2",111.077728271484,13.03926,2.15,"2",10496.5226184305,17066.6666666667,94548.5161620697
"2",18.25,"P","2",122.880126953125,14.4927,1.72,"2",310227.816454968,152940.925224504,2933.33333333333
"1",10.36,"P","2",107.488334655762,15.04934,1.118,"2",261254.082557241,15800,3533.33333333333
"1",9,"P","2",60.1586990356445,79.1719,0.774,"1",291152.141326844,87.7020540026327,42605.411047268
"1",30,"P","2",133.333114624023,92.8125,1.72,"1",509368.765289738,4843.57855038549,33.3333333333333
"1",7,"P","2",75.0864562988281,92.8125,0.946,"1",33.3333333333333,27584.7872028748,61277.1752927452
"1",8,"P","2",77.0105743408203,92.8125,0.946,"1",0,1800,4389.75199961763
"1",0.5,"P","3",122.17610168457,47.8438,1.548,"2",995162.158718168,2769.73496184995,21819.0784091324
"1",3.3,"K/Ka","1",67.7270355224609,23.578175,1.892,"1",157955.473888517,2033.33333333333,8200
"2",3,"P","2",141.874908447266,58.02508,2.322,"2",619606.44667729,9400,0
"1",5.12,"P","2",156.018447875977,92.8125,0.8686,"1",968249.685337044,0,0
"1",25,"P","2",109.13550567627,85.78128,1.032,"1",198243.019990878,12349.2334305066,405564.965391744
"2",2.3,"P","3",249.458404541016,58.675025,5.203,"2",516202.876280917,0,21100
"1",39,"K","1",110.972366333008,78.6938,3.1218,"1",51089.7685899554,9200,0
"1",3.2,"P","2",214.895156860352,92.8125,1.247,"1",323098.18761807,9950.13202658544,100
"1",29,"P","2",144.445693969727,92.8125,0.5246,"1",429352.105401032,1458.87799387177,0
"2",5.26,"P","3",195.890243530273,34.440725,1.677,"2",656529.287695411,33.3333333333333,33.3333333333333
"1",2.5,"K/Ka","2",79.7610549926758,22.5938,2.3822,"1",57241.7813745449,8266.66666666667,32129.5343649528
"1",18,"P","2",192.604888916016,92.8125,0.5246,"1",1084455.29166576,14566.6666666667,0
"1",7.1,"P","3",265.443817138672,34.2251,2.193,"1",93337.5195158625,0,2366.66666666667
"2",8.96,"P","2",121.04118347168,92.8125,1.118,"1",604860.29601412,138786.413879852,0
"1",70,"K/Ka","2",140.490692138672,28.9063,1.935,"2",343253.086920832,5466.66666666667,0
"1",22,"P","2",72.9923324584961,55.67504,1.032,"2",56239.1253298692,5182.97563098992,206829.773447804
"1",8.5,"K/Ka","2",160.983444213867,32.03132,2.0382,"1",0,12.4853601058324,0
"2",22,"P","2",176.160736083984,29.48633,1.1352,"1",424680.168478728,0,764.476856519468
"2",2.45,"P","3",146.152084350586,26.72737,4.128,"3",536066.866833457,36709.563552596,2600
"1",18,"K","2",117.581336975098,31.83849,4.644,"2",199696.501811446,2800,40.6781509518623
"1",3.92,"P","2",57.2565269470215,12.9465,4.171,"2",714487.637265141,181421.358737597,28212.5006476786
"1",9.2,"P","2",108.408882141113,84.475329,0.3182,"1",82844.7232764447,0,0
"1",79.85,"P","2",68.0747604370117,71.098175,1.29,"1",0,0,0
"2",3,"P","2",259.283966064453,31.26994,1.935,"1",15159.521495318,0,0
"1",4.5,"P","3",162.353988647461,17.11544,1.548,"3",98005.0385918788,0,461.62400059402
"2",7,"P","2",190.138488769531,50.058831,1.935,"2",50556.9628155907,0,18213.899363978
"1",1.75,"K","1",305.071746826172,72.193776,2.1328,"1",0,0,0
"1",4.35,"P","2",58.7839660644531,92.8125,1.118,"1",38394.0838817177,1300,333.333333333333
"1",31.5,"P","2",143.120635986328,89.7375,0.946,"1",917942.72675683,17507.910905856,10500
"2",15,"P","2",79.4462127685547,85.78128,1.032,"1",204147.304598521,20485.7012632536,72491.6563497391
"2",8.8,"P","2",224.313705444336,36.53135,1.548,"2",370554.031812524,0,42085.217575791
"1",37.5,"P","2",57.0081901550293,92.8125,0.774,"1",52331.7035336787,137085.207934876,46396.6001930564
"1",35.8,"P","2",38.8486557006836,68.71567,0.946,"1",137622.488030161,958.872855703036,0
"1",7,"P","2",105.00260925293,92.8125,1.118,"1",71441.3118200392,845.759712035457,0
"1",2.7,"P","3",267.296142578125,15.1885,3.612,"2",451744.101675033,0,3500
"1",2,"P","2",109.405258178711,92.8125,0.946,"1",0,23820.7750560211,46246.0932792756
"1",11.96,"P","2",51.2995681762695,92.8125,0.9288,"1",70892.1656111178,33.3333333333333,0
"1",7,"P","2",3.35342955589294,54.80008,0.86,"1",8158.82974191336,1733.33333333333,27293.3794855024
"1",10.85,"P","2",186.72135925293,92.8125,1.247,"1",28211.2606623404,20000,100
"1",6.61,"P","2",63.4967575073242,92.8125,1.376,"1",505195.011624921,53733.1835963686,0
"1",6.5,"P","2",37.8698463439941,92.8125,0.9288,"1",155609.981554644,0,0
"1",35,"P","2",117.874168395996,89.7375,0.946,"1",1162505.70761092,2246.1541245381,0
"1",10,"P","2",215.453948974609,66.5625,0.989,"2",0,0,0
"2",6.9,"P","3",244.523254394531,19.74599,2.666,"2",972321.397502577,0,5633.33333333333
"1",3.5,"P","3",231.295318603516,15.32766,1.376,"2",435958.511161831,0,53981.2900871038
"1",19.2,"K","1",88.4194869995117,39.4166164556962,1.63291139240506,"2",427754.00428088,16904.7216683626,33.3333333333333
"1",5.7,"P","2",122.507194519043,92.8125,2.064,"1",483456.022426454,0,33.3333333333333
"2",4.6,"P","2",119.932441711426,19.69961,3.354,"3",266411.600890902,0,12000
"2",15,"P","2",182.590423583984,92.8125,0.8686,"1",691107.216318419,500,0
"1",24,"P","2",59.5166053771973,92.8125,0.9288,"1",121000,90259.1922554032,69500
"1",5.9,"K","2",134.900680541992,65.5313,1.6125,"1",119960.859486645,600,7333.33333333333
"1",2.6,"P","3",104.873382568359,47.8438,1.548,"2",143155.976744559,988.634916914395,2700
"1",3.01,"P","2",159.166275024414,92.8125,0.5246,"1",673630.677203209,87073.5127416032,39169.8408592182
"1",10,"P","3",378.678039550781,53.33288,2.451,"1",217786.764082835,0,0
"1",3.7,"P","2",274.823883056641,19.74599,2.666,"2",203530.991127381,133.333333333333,2833.33333333333
"1",28,"P","2",197.637771606445,92.8125,0.5246,"1",632686.779554181,39255.68617781,49974.8484490129
"1",42,"P","2",94.3304901123047,25.6328,1.72,"2",55411.9968632566,6121.27528880568,2133.33333333333
"1",5.5,"P","2",96.3796463012695,54.80008,0.86,"1",271938.397298158,14329.1239192942,15114.6921508635
"1",9,"P","3",212.554962158203,40.3407,1.548,"2",803905.579703447,0,2333.33333333333
"1",11.1,"P","3",217.820709228516,28.28132,3.053,"1",237352.411241926,0,50279.9563250349
"1",19.5,"P","3",288.581481933594,53.33288,2.451,"1",29656.3192606593,0,60414.6767316929
"2",1.5,"P","3",115.283699035645,45.000075,4.515,"2",622752.201142675,3000,933.333333333333
"1",3.4,"P","3",229.982955932617,50.33758,3.87,"3",667701.250667,3800,8000.26103621349
"2",12,"P","2",75.2991714477539,92.8125,1.118,"1",428136.259106351,4000,0
"1",11,"P","2",169.930419921875,89.7375,0.946,"1",1198049.9163609,18738.1381230429,0
"1",6.8,"P","3",220.9775390625,19.74599,2.666,"2",13919.0124172717,0,0
"1",33.1,"P","2",67.4272232055664,92.8125,0.7568,"1",435607.980378879,3200,533.333333333333
"2",70,"K","2",96.1124877929688,22.5938,2.236,"1",61683.9145964594,0,0
"1",6.3,"P","3",318.064910888672,42.66258,1.634,"2",69115.5415593076,0,3466.66666666667
"2",4.1,"P","2",33.8962211608887,49.72506,1.548,"2",307366.944953892,4014.61446197197,0
"1",8.5,"K/Ka","2",93.6529998779297,20.66434,2.15,"3",373881.074674505,0,36743.5100315139
"1",5.83,"P","2",50.7062835693359,92.8125,0.946,"1",11972.4126321574,73901.9904872985,0
"1",47.1,"P","2",120.665077209473,92.8125,2.4854,"1",686107.18284387,0,0
"1",3,"K/Ka","1",117.786094665527,54.34504,3.053,"1",142991.861930614,0,0
"2",8.5,"K","2",63.7391738891602,15.474275,1.419,"2",173376.292273376,0,14096.5946786106
"1",32,"P","2",77.996208190918,92.8125,2.6316,"1",37133.3333333333,0,0
"1",21.73,"P","2",61.2975730895996,80.2938,1.032,"1",361566.70330382,19118.7697494092,26365.1889797727
"1",1.2,"P","2",111.857177734375,32.983565,3.01,"1",108957.729256568,366.666666666667,0
"2",23.2,"P","2",48.8266906738281,77.0938,1.118,"1",228877.787593533,111242.513660482,69646.4690077242
"1",4.8,"P","2",127.280654907227,92.8125,1.247,"1",271120.692719292,40873.9896926585,0
"1",7,"P","2",151.68196105957,55.36254,1.634,"2",16902.3403041065,300,22583.1904891452
"1",9.2,"P","2",184.233139038086,92.8125,1.0664,"1",21169.6660440507,0,6030.05638544758
"1",0.71,"P","2",1.21640813350677,92.8125,2.408,"1",213817.302007352,747.898865491152,0
"1",0.869999999999997,"P","2",58.392391204834,92.8125,2.408,"1",33.3333333333333,66.6666666666667,0
"1",12,"P","2",62.3027458190918,92.8125,2.408,"1",327986.989997387,17685.2757798353,0
"1",13.3,"P","2",135.009902954102,50.058831,1.935,"2",215948.328572989,26433.2083947957,1100
"1",7.5,"P","2",175.401885986328,92.8125,0.8686,"1",455272.174584631,40696.3711958905,5907.20409613399
"2",15,"K","1",112.205749511719,70.09848,1.376,"2",581825.072510138,0,0
"1",9,"K","1",97.2103958129883,20.3197,1.935,"2",199850.639674001,0,3966.66666666667
"1",58,"P","2",179.200012207031,71.231593,1.548,"1",1197680.62109576,0,5287.57389821112
"1",17,"P","2",56.2866325378418,85.78128,1.032,"1",159029.697089109,50900.7674689094,81595.9212268082
"1",18,"P","2",183.570449829102,71.231593,1.548,"1",751027.429864271,100,0
"1",19,"P","2",176.303237915039,92.8125,2.064,"1",200333.382382966,24872.2871425251,14600
"1",35.4,"P","3",122.832244873047,47.8438,1.548,"2",885953.295046381,0,18666.6666666667
"2",7,"P","2",154.984375,61.30005,1.548,"1",206265.252083889,0,15333.3333333333
"1",5,"P","2",46.1161003112793,92.8125,1.376,"1",313973.579435687,12200,3528.35030754407
"1",0,"P","2",99.5146331787109,86.64376,1.032,"1",36614.5796098746,0,1843.96090040294
"1",5.4,"P","2",113.616676330566,31.26994,1.935,"1",45651.0337262667,0,2166.66666666667
"1",12,"P","2",266.082916259766,31.26994,1.935,"1",78722.3592717372,0,0
"1",7.62,"P","2",24.5333194732666,92.8125,0.9288,"1",9872.79529149334,112449.155741876,69144.5715799142
"1",2.1,"P","3",207.940505981445,33.5938,1.548,"2",724472.950353488,33.3333333333333,14116.6192733809
"1",13,"P","2",56.707462310791,69.67502,1.548,"1",0,0,49042.8788334298
